"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
-66.65017700195312,11.84820365905762,3.547749757766724,-66.65018000128029,11.84820328745189,3.547749801796676,48.0,3.0,28008.0,67.788,829380324.0,829380324.0,3.0
-0.8330497741699219,0.1483887732028961,-0.1644773483276367,-0.8330498021093815,0.1483887705383477,-0.1644773540145816,12.0,4.0,28010.0,0.862,829380327.0,829380327.0,-11.0
-1.102578520774841,0.1969948410987854,-0.177396684885025,-1.102578546856039,0.196994834316157,-0.1773966833556218,15.0,6.0,28013.0,1.134,829380331.0,829380331.0,-9.0
-68.03720092773438,12.18053817749023,8.486737251281738,-68.03720168921525,12.18053856321551,8.48673733604766,43.0,7.0,28015.0,69.638,829380333.0,829380333.0,7.0
-1.324787616729736,0.2374122142791748,-0.1652548313140869,-1.324787635460508,0.2374122200011342,-0.16525482965738,3.0,8.0,28016.0,1.356,829380336.0,829380336.0,-7.0
-62.9168701171875,11.29786014556885,10.12443828582764,-62.9168697882582,11.29785995397986,10.12443857740374,48.0,9.0,28018.0,64.72,829380338.0,829380338.0,9.0
-20.80319786071777,3.743086099624634,-1.849270582199097,-20.80319757477358,3.743086039519171,-1.849270549619811,9.0,10.0,28020.0,21.218,829380340.0,829380340.0,-5.0
-65.38062286376953,11.77561092376709,12.91318988800049,-65.38062015690382,11.77561119430402,12.91318957110305,53.0,11.0,28021.0,67.676,829380343.0,829380343.0,11.0
-30.05261993408203,5.423566341400147,-1.600433588027954,-30.05261955508367,5.42356620272443,-1.600433541909222,13.0,12.0,28023.0,30.58,829380345.0,829380345.0,-3.0
-0.6060780882835388,0.1115642040967941,-0.1651265472173691,-0.6060780888509157,0.1115642077184168,-0.1651265507754083,10.0,0.0,28043.0,0.638,829380373.0,829380373.0,-15.0
-0.6783899664878845,0.1252423375844955,-0.1592653393745422,-0.678389937727184,0.1252423323104459,-0.1592653464754564,11.0,2.0,28046.0,0.708,829380377.0,829380377.0,-13.0
-66.19661712646484,12.24491882324219,3.528071403503418,-66.19661935030807,12.24491903634153,3.52807148224933,48.0,3.0,28048.0,67.412,829380380.0,829380380.0,3.0
-0.8397150635719299,0.1556319892406464,-0.1660038232803345,-0.8397150786050952,0.1556319906832766,-0.166003825977594,12.0,4.0,28050.0,0.87,829380382.0,829380382.0,-11.0
-66.1816177368164,12.27798557281494,5.888939380645752,-66.1816144921687,12.27798525828858,5.888939225973767,37.0,5.0,28051.0,67.568,829380384.0,829380384.0,5.0
-1.101176381111145,0.2046874165534973,-0.177396684885025,-1.101176405578891,0.2046874215255536,-0.1773966833556218,15.0,6.0,28053.0,1.134,829380386.0,829380386.0,-9.0
-1.315292000770569,0.2451999336481094,-0.1642798781394959,-1.315292027411549,0.245199929296738,-0.1642798749101388,3.0,8.0,28056.0,1.348,829380391.0,829380391.0,-7.0
-63.25200653076172,11.81444072723389,10.19139289855957,-63.25200722558597,11.81444049735989,10.19139252844096,49.0,9.0,28058.0,65.148,829380393.0,829380393.0,9.0
-20.80397605895996,3.893358469009399,-1.851710915565491,-20.80397661709852,3.893358398537429,-1.851710910416746,9.0,10.0,28060.0,21.246,829380396.0,829380396.0,-5.0
-64.37056732177734,12.05825328826904,12.73001289367676,-64.37056752360739,12.05825291448337,12.73001293554157,52.0,11.0,28061.0,66.71600000000001,829380398.0,829380398.0,11.0
-30.20639610290527,5.669344902038574,-1.610691428184509,-30.20639628896742,5.669344978230254,-1.610691389332839,13.0,12.0,28063.0,30.776,829380400.0,829380400.0,-3.0
-45.20711517333984,8.509289741516113,-0.8029503226280212,-45.20711575990984,8.509290185506933,-0.8029503153665398,14.0,14.0,28066.0,46.008,829380405.0,829380405.0,-1.0
-0.5901049375534058,0.1128887832164764,-0.1609854400157929,-0.5901049127856249,0.1128887862683417,-0.1609854460537679,11.0,0.0,28083.0,0.622,829380428.0,829380428.0,-15.0
-45.27291870117188,8.677224159240723,0.8046257495880127,-45.27291885497947,8.677223735659886,0.804625746384519,18.0,1.0,28085.0,46.104,829380430.0,829380430.0,1.0
-0.6928097605705261,0.1329125910997391,-0.1628645658493042,-0.6928097696624633,0.1329125918289935,-0.1628645633449583,10.0,2.0,28086.0,0.724,829380433.0,829380433.0,-13.0
-45.17398834228516,8.68278694152832,2.410803556442261,-45.17398957749877,8.682786890881951,2.410803488374965,17.0,3.0,28088.0,46.064,829380435.0,829380435.0,3.0
-0.8270410895347595,0.159263014793396,-0.1637141108512878,-0.8270410995184372,0.1592630128560513,-0.1637141180330755,13.0,4.0,28090.0,0.858,829380437.0,829380437.0,-11.0
-45.12973403930664,8.698785781860352,4.021017551422119,-45.12973557670271,8.69878625261904,4.021017347405957,22.0,5.0,28091.0,46.136,829380439.0,829380439.0,5.0
-1.111357808113098,0.2146173417568207,-0.1792739033699036,-1.111357849485699,0.214617334490636,-0.1792738969361046,15.0,6.0,28093.0,1.146,829380442.0,829380442.0,-9.0
-45.05778503417969,8.717546463012695,5.634994506835938,-45.05778352866793,8.717546800019758,5.634994700367209,13.0,7.0,28095.0,46.238,829380444.0,829380444.0,7.0
-1.31354820728302,0.2543763518333435,-0.1642798781394959,-1.313548170141179,0.2543763499586168,-0.1642798749101388,2.0,8.0,28096.0,1.348,829380446.0,829380446.0,-7.0
-45.02469253540039,8.735604286193848,7.264190673828125,-45.02469153522793,8.735604152456972,7.264190818608161,26.0,9.0,28098.0,46.436,829380449.0,829380449.0,9.0
-20.78020095825195,4.039261817932129,-1.852059483528137,-20.78020065763255,4.039261827774423,-1.852059533387736,9.0,10.0,28100.0,21.25,829380451.0,829380451.0,-5.0
-63.80303573608398,12.41361141204834,12.63460826873779,-63.80303744494137,12.41361101458942,12.63460843785329,52.0,11.0,28101.0,66.21600000000001,829380453.0,829380453.0,11.0
-30.17392158508301,5.881614208221436,-1.611110091209412,-30.17392246332694,5.881614021421212,-1.611110076982783,13.0,12.0,28103.0,30.784,829380456.0,829380456.0,-3.0
-45.06810760498047,8.809340476989746,-0.8015541434288025,-45.06810633629378,8.809340852110154,-0.8015541228515572,27.0,14.0,28106.0,45.928,829380460.0,829380460.0,-1.0
-0.5949870347976685,0.1181343868374825,-0.1625383645296097,-0.5949870156651385,0.118134383703278,-0.162538360324383,10.0,0.0,28123.0,0.628,829380483.0,829380483.0,-15.0
-0.680397629737854,0.1354629546403885,-0.1601651459932327,-0.6803976134687458,0.1354629546760943,-0.1601651506928319,11.0,2.0,28126.0,0.712,829380488.0,829380488.0,-13.0
-66.48536682128906,13.26095485687256,3.552983283996582,-66.48536636778695,13.26095441206235,3.552983397420971,48.0,3.0,28128.0,67.888,829380490.0,829380490.0,3.0
-0.8336098790168762,0.1665716916322708,-0.1652405858039856,-0.8336098726041794,0.1665716894150639,-0.1652405899960878,16.0,4.0,28130.0,0.866,829380492.0,829380492.0,-11.0
-1.113706231117249,0.2231469452381134,-0.1798996329307556,-1.113706227794649,0.2231469461399479,-0.1798996347962655,15.0,6.0,28133.0,1.15,829380497.0,829380497.0,-9.0
-63.78122711181641,12.80263900756836,7.987560272216797,-63.78122821578222,12.80263912081875,7.987560505460176,35.0,7.0,28135.0,65.542,829380499.0,829380499.0,7.0
-1.311740279197693,0.2635403871536255,-0.1642798781394959,-1.311740292386136,0.2635403726760713,-0.1642798749101388,2.0,8.0,28136.0,1.348,829380502.0,829380502.0,-7.0
-65.598388671875,13.20312786102295,10.59812259674072,-65.59838961633446,13.20312807259142,10.59812213754556,51.0,9.0,28138.0,67.748,829380504.0,829380504.0,9.0
-20.75149536132813,4.184235572814941,-1.852059483528137,-20.75149512056946,4.18423538364775,-1.852059533387736,9.0,10.0,28140.0,21.25,829380506.0,829380506.0,-5.0
-63.48388671875,12.8121280670166,12.5888147354126,-63.48388549132844,12.81212761307343,12.58881427896292,52.0,11.0,28141.0,65.976,829380509.0,829380509.0,11.0
-30.14778709411621,6.09528923034668,-1.611947417259216,-30.14778725585021,6.095289081501822,-1.61194745228267,13.0,12.0,28143.0,30.8,829380511.0,829380511.0,-3.0
-0.5828155875205994,0.1198468878865242,-0.1594325304031372,-0.5828155730004624,0.119846884303918,-0.1594325317831528,11.0,0.0,28162.0,0.616,829380539.0,829380539.0,-15.0
-0.6947285532951355,0.1432392150163651,-0.1637643724679947,-0.6947285507263429,0.1432392150306057,-0.1637643675623337,10.0,2.0,28165.0,0.728,829380543.0,829380543.0,-13.0
-64.71142578125,13.36575984954834,3.462965488433838,-64.71142524967797,13.36575982637241,3.462965552683107,46.0,3.0,28167.0,66.168,829380545.0,829380545.0,3.0
-0.8170765042304993,0.169059693813324,-0.1621876507997513,-0.8170764890513176,0.1690596891687196,-0.1621876460700631,13.0,4.0,28169.0,0.85,829380548.0,829380548.0,-11.0
-1.096688032150269,0.2275124192237854,-0.177396684885025,-1.096687974581824,0.2275124241487515,-0.1773966833556218,15.0,6.0,28172.0,1.134,829380552.0,829380552.0,-9.0
-1.348785996437073,0.2805478870868683,-0.1691546440124512,-1.34878596860305,0.2805478849338633,-0.1691546486463447,1.0,8.0,28175.0,1.388,829380557.0,829380557.0,-7.0
-62.73386764526367,13.07151126861572,10.14946842193604,-62.73386886380792,13.07151080907929,10.14946809181018,48.0,9.0,28177.0,64.88,829380559.0,829380559.0,9.0
-20.73813629150391,4.3286452293396,-1.853453993797302,-20.73813627189759,4.32864507027429,-1.853454025271699,10.0,10.0,28179.0,21.266,829380562.0,829380562.0,-5.0
-30.07432174682617,6.29380989074707,-1.610272645950317,-30.07432130862032,6.293809947248223,-1.610272701682896,13.0,12.0,28182.0,30.768,829380566.0,829380566.0,-3.0
-0.5819646716117859,0.1239127516746521,-0.1594325304031372,-0.5819646879008381,0.1239127509407085,-0.1594325317831528,11.0,0.0,28202.0,0.616,829380594.0,829380594.0,-15.0
-0.6899000406265259,0.147272139787674,-0.1628645658493042,-0.6899000280715787,0.1472721469704676,-0.1628645633449583,10.0,2.0,28205.0,0.724,829380598.0,829380598.0,-13.0
-64.75716400146484,13.84727191925049,3.470501899719238,-64.7571620169055,13.84727149540533,3.470501930382091,46.0,3.0,28207.0,66.312,829380601.0,829380601.0,3.0
-0.8312339782714844,0.1780493855476379,-0.1652405858039856,-0.8312339998299471,0.1780493890594753,-0.1652405899960878,12.0,4.0,28209.0,0.866,829380603.0,829380603.0,-11.0
-1.091210246086121,0.2343336492776871,-0.1767709404230118,-1.091210234519834,0.2343336444213901,-0.1767709454954609,15.0,6.0,28212.0,1.13,829380608.0,829380608.0,-9.0
-66.7309341430664,14.3546085357666,8.38095474243164,-66.73093523429607,14.35460832980655,8.38095474597199,41.0,7.0,28214.0,68.77,829380610.0,829380610.0,7.0
-1.331269502639771,0.2866148352622986,-0.167204737663269,-1.331269512932484,0.2866148271490229,-0.1672047391518624,1.0,8.0,28215.0,1.372,829380612.0,829380612.0,-7.0
-62.13130569458008,13.39921474456787,10.06687068939209,-62.13130498523633,13.39921487462669,10.06687069426894,48.0,9.0,28217.0,64.352,829380615.0,829380615.0,9.0
